doc_id,board,title,tokens
37778,Baseball,[分享] 布萊威(scott blewett)遭到金鶯隊dfa,"布萊,威,scott,blewett,遭到,金鶯隊,dfa"
387270,c_chat,[vtub] 紅色那隻不要了？holo bae的摯友friendtaro今出道 是澳洲人,"紅色,那,不要,holo,bae,摯友,friendtaro,今,出道,是,澳洲人"
610948,pc_shopping,[閒聊] 現在組電玩機還有人在買防毒？,"現在,組,電玩機,還,有,人,買,防毒"
579507,pc_shopping,[菜單] 50k遊戲機,"50,k,遊戲機"
155287,Baseball,[討論] 會懷念一起用加油棒應援的時候嗎,"懷念,一起,加油,應援,時候"
450784,hatepolitics,[討論] 脆：投完票了 快發錢！,"脆,投完,票,快,發錢"
133636,Baseball,[新聞] spc 中華隊、明星隊交戰!百位女孩齊聚明,"spc,中華隊,明星隊,交戰,百位,女孩,齊聚,明"
43860,Baseball,[分享] 美國香蕉隊下週將在65k觀眾面前打球,"美國,香蕉,隊,下週,將,65,k,觀眾,面前,打球"
323347,c_chat,[母雞] 喵奶,"喵,奶"
382483,c_chat,[蔚藍] 總決算女,"總決算,女"
834968,Tech_Job,[請益] 東京威力面試通知及職缺詢問,"東京,威力,面試,通知,職缺,詢問"
41832,Baseball,[新聞] 日職》熱身賽打擊率1成初的坂本勇人仍是,"日職,熱身賽,打擊率,1,成初,坂本勇人,仍,是"
375308,c_chat,[蔚藍] 蓮實前輩好厲害,"蓮實,前輩,好,厲害"
220340,Boy-Girl,[心情] 誰不是誰的備胎,"誰,不,是,誰,備胎"
715343,stock,[心得] 投資指數型etf就能擊敗大盤？以s&p500 e,"投資,指數型,etf,就,能,擊敗,大盤,s,p500,e"
261759,c_chat,[河流] river漫畫：年齡認證,"river,漫畫,年齡,認證"
699474,stock,"[標的] 0056,00713,00878選跌最多的？","0056,00713,00878,選跌,最多"
107786,Baseball,[討論] 台鋼對陳文杰的評價內容,"台鋼,陳文杰,評價,內容"
370976,c_chat,[閒聊] 在地下城遇見司掌火焰的巨龍,"地下,城,遇見,司掌,火焰,巨龍"
818180,Tech_Job,[討論] 26歲gg課長?,"26,歲,gg,課長"
587223,pc_shopping,[開箱] 給自己的88節禮物 asus pg32ucdp及配件,"自己,88,節,禮物,asus,pg32ucdp,配件"
426237,hatepolitics,[討論] 笑死人 月薪14萬叫人不要領1萬元,"笑死,人,月薪,14,萬,叫,人,不要,領,1,萬元"
650953,stock,[新聞] 讚台積電為台灣產業鋪沃土！謝金河：台灣,"讚,台積電,台灣,產業,鋪,沃土,謝金河,台灣"
786047,stock,[公告] cofepupu 水桶10年,"cofepupu,水桶,10,年"
162060,Baseball,[新聞] 贏在高張力經驗　穀保奪冠教頭談u18五虎,"贏,高張力,經驗,穀保,奪冠,教頭,談,u18,五虎"
248342,c_chat,[閒聊] 少年jump未來的六巨頭,"少年,jump,未來,六,巨頭"
170395,Baseball,[分享] 中央聯盟救援王,"中央,聯盟,救援王"
838920,Tech_Job,[心得] 研替面試心得系列 【5 聯詠 novatek】,"研替,面試,心得,系列,5,聯詠,novatek"
185652,Boy-Girl,[討論] 老台男:約會本來就男生付錢阿,"老台,男,約會,本來,就,男生,付錢,阿"
432442,hatepolitics,[討論]柯文哲真的贏了 北檢被打臉,"柯文哲,真的,北檢,打臉"
25990,Baseball,[新聞] mlb》挑戰夢幻紀錄！大谷翔平飆分劍指百,"mlb,挑戰,夢幻,紀錄,大谷翔平,飆分,劍指,百"
188074,Boy-Girl,[討論] 出社會後的戀愛是怎樣的?,"出,社會,後,戀愛,是,怎樣"
772506,stock,[心得] 大家都掛漲停這樣台股不就漲爆了？！,"大家,都,掛,漲停,這樣,台股,不,就,漲,爆"
348436,c_chat,[閒聊] 士郎：我可是一般健全男高中生啊！,"士郎,我,一般,健全,男,高中生"
820561,Tech_Job,[請益]立景創新,"立景,創新"
431832,hatepolitics,"[討論] 中元節,阿北為什麼不回家?","中元節,阿北,為什麼,不,回家"
841387,Tech_Job,[請益] 畢業一個多月找不到工作的苦者之一,"畢業,一個,多,月,找,不到,工作,苦者,一"
702592,stock,[新聞] 銀行股風暴延燒 台指期夜盤大跌超過200點,"銀行股,風暴,延燒,台指期,夜盤,大跌,超過,200,點"
770924,stock,[新聞] 台股再度重挫　蘇建榮：國安基金隨時stand by,"台股,再度,重挫,蘇建榮,國安,基金,隨時,stand,by"
260331,c_chat,[生肉] 小邪神飛踢   280,"小,邪神,飛踢,280"
279876,c_chat,[vtub] towa提到en演唱會大家喊她tmt這件事,"towa,提到,en,演唱會,大家,喊,她,tmt,這件,事"
166931,Baseball,[情報] 今日cpbl兩地人數,"今日,cpbl,兩,地,人數"
825792,Tech_Job,[討論] 大家面試考試時會作弊嗎？,"大家,面試,考試,作弊"
735493,stock,[新聞] 四利多強心 鋼鐵in起來,"四,利多,心,鋼鐵,in,起來"
113346,Baseball,[新聞] 洋基讓gallo用13號 a-rod不開心,"洋基,讓,gallo,13,號,a,rod,開心"
401244,c_chat,[情報] 藥師少女的獨語 2期 幾田りら コメント,"藥師,少女,獨語,2,期,幾,田,り,ら,コ,メ,ン,ト"
40605,Baseball,[新聞] 曾峻岳燈光秀、動畫初亮相仍有修正空間,"曾峻岳,燈光秀,動畫,初,亮相,仍,有,修正,空間"
493679,Lifeismoney,[情報] klook  85度c 燕麥奶紅茶 買一送一,"klook,85,度,c,燕麥,紅茶,買一送一"
233329,Boy-Girl,[求助] 無解的前女友問題,"無解,前,女友,問題"
209296,Boy-Girl,[求助] 不同對象，話題開放度,"不同,對象,話題,開放"
482787,Lifeismoney,[情報] line point 1點,"line,point,1,點"
366759,c_chat,[蔚藍] 領域展開,"領域,展開"
320128,c_chat,[法環] 黑夜君臨 boss也懂無限復讀,"黑夜,君臨,boss,也,懂,無限,復,讀"
834154,Tech_Job,[心得] 被回覆︰現階段我重視的是生活的平衡,"回覆,︰,現階段,我,重視,是,生活,平衡"
238752,Boy-Girl,[心情] 怎麼可能祝你幸福,"怎麼,可能,祝,你,幸福"
233843,Boy-Girl,[公告] scintillante 水桶公告,"scintillante,水桶,公告"
24813,Baseball,[分享] 今日 陳柏毓,"今日,陳柏毓"
692238,stock,[請益] 台灣為什麼特別喜歡將子公司獨立上市？,"台灣,為什麼,特別,喜歡,子公司,獨立,上市"
202528,Boy-Girl,[求助] 不知道女方的想法,"不,知道,女方,想法"
417941,hatepolitics,[討論] 所以中天到底是挺鄭還是挺郝?,"中天,到底,是,挺,鄭,還是,挺郝"
344322,c_chat,[魔物] 為什麼這隻柔毛秧雞這麼大?,"為什麼,這,柔毛,秧雞,這麼,大"
292248,c_chat,[畢竟] jump shop裡 中國黃牛大戰爆發,"jump,shop,裡,中國,黃牛,大戰,爆發"
72792,Baseball,[專欄] 洋基有8大理由該效法道奇 讓賈吉比照大谷,"洋基,有,8,大,理由,該,效法,道奇,讓,賈吉,大谷"
811059,Tech_Job,[新聞] 半導體隱形冠軍 砸32.5億擴大投資高雄,"半導體,隱形,冠軍,砸,32.5,億,擴大,投資,高雄"
292795,c_chat,[vtub] 角蓮 甜妹歌回 今天是蓮仔小喬,"角蓮,甜,妹歌,回,今天,是,蓮,仔,小喬"
368319,c_chat,[mygo] 所以為何燈唱詩超絆沒有哭到走音？,"為何,燈,唱,詩,超,絆,沒有,哭,到,走音"
672785,stock,[新聞] 00943網羅 ai、電腦設備成分股 etf,"00943,網羅,ai,電腦,設備,成分股,etf"
534286,Lifeismoney,[問題] 中華電信歡樂點商城~要結束營業?,"中華,電信,歡樂點,商城,~,要,結束,營業"
419213,hatepolitics,[討論] cheap是不是把趙少康當下弦鬼？,"cheap,是,不,是,趙少康,當下,弦,鬼"
712671,stock,"[新聞] 道瓊上漲400點,因經濟數據及財報提振","道瓊,上漲,400,點,經濟,數據,財報,提振"
562401,Military,[分享] 俄羅斯位於克里米亞的辦公室遭到潑漆,"俄羅斯,位於,克里米亞,辦公室,遭到,潑漆"
347350,c_chat,[買夠] 1個小時的愛木須龍,"1,個,小時,愛木須龍"
28941,Baseball,[新聞] 補賽周賽程出爐！陳傑憲前往美國開球,"補賽,周,賽程,出爐,陳傑憲,前往,美國,開球"
120944,Baseball,[新聞] u18世界盃》波多黎各完封墨西哥 不敗之身明對決台灣,"u18,世界盃,波多黎各,完封,墨西哥,不敗,之身,明,對決,台灣"
274013,c_chat,[心得] 電影版小林家的龍女僕：害怕寂寞的龍,"電影版,小,林家,龍,女僕,害怕,寂寞,龍"
187242,Boy-Girl,[討論]為什麼多數伴侶的年紀都是男大女小呢?,"為什麼,多數,伴侶,年紀,都,是,男,大女,小"
608935,pc_shopping,[菜單] 150k遊戲機,"150,k,遊戲機"
278471,c_chat,[活俠] 葉雲裳車禍bad end,"葉雲裳,車禍,bad,end"
40115,Baseball,[炸裂] 中川圭太,"中川,圭太"
113668,Baseball,[分享] 北海道火腿鬥士10年來一指 2012-2022,"北海道,火腿,鬥士,10,年來,一,指,2012,2022"
625693,pc_shopping,[情報] amd ryzen 5000 cezanne apu預告：,"amd,ryzen,5000,cezanne,apu,預告"
455794,hatepolitics,[討論] 賴神創世，黃國昌捧懶叫登場！,"賴神,創世,黃國昌,捧,懶,叫,登場"
362595,c_chat,[原神] 在遊戲裡布教,"遊戲,布教"
764094,stock,[新聞] 分析師：台積電不一定吃得下,"分析師,台積電,不一定,吃,得,下"
824799,Tech_Job,[新聞] 日ai大廠安川進駐 首投資中科2億元,"日,ai,大廠,安川,進駐,首,投資,中科,2,億元"
329029,c_chat,[問題] 為什麼綠色的會跟紅色的走這麼近,"為什麼,綠色,會,紅色,走,這麼,近"
457713,hatepolitics,[公告] geordie 少數霸凌多數ㄉ社會,"geordie,少數,霸凌,多數,ㄉ,社會"
635799,pc_shopping,[菜單] 中秋香香機 18k,"中秋,香香,機,18,k"
536402,Lifeismoney,[公告] 水桶-teanau/cvbgtr12/huang050,"水桶,teanau,cvbgtr12,huang050"
121263,Baseball,[分享] 今日aaron judge,"今日,aaron,judge"
404026,hatepolitics,[討論] 美國2025年國家安全戰略,"美國,2025,年,國家,安全,戰略"
604739,pc_shopping,[菜單] 35內輕度文書機,"35,內,輕度,文書,機"
199321,Boy-Girl,[討論] 戀愛是不是社交能力強的人專屬的,"戀愛,是,不,是,社交,能力,強,人,專屬"
267205,c_chat,[25夏] 光逝去的夏天end 幹超好看,"光,逝去,夏天,end,幹,超,好看"
46542,Baseball,[分享] 教士簽下yuli gurriel前有先洽詢達比修,"教士,簽下,yuli,gurriel,前,有先,洽詢,達比修"
743365,stock,[應徵] ma40433,ma40433
457360,hatepolitics,[公告] 你用唇語說你要離開 a00610lol 2-9,"你,唇語,說,你,要,離開,a00610lol,2,9"
1773,Baseball,[新聞] 黑豹旗》高一就扛第3棒 劉桓宇淘汰邊緣敲,"黑豹旗,高一,就,扛,第,3,棒,劉桓宇,淘汰,邊緣,敲"
545314,Military,[情報] 烏軍官方殲敵統計&情報數則 (24/11/5),"烏軍,官方,殲,敵,統計,情報,數則,24,11,5"
845874,Tech_Job,[聘書] 廣達、緯創 offer請益,"廣達,緯創,offer,請益"
564746,Military,[公告]多人水桶,"多,人,水桶"
720367,stock,[情報] 0323 上市櫃外資投信同買排行,"0323,上市櫃,外資,投信,買,排行"
754531,stock,[標的] (請益)台積上看1000,"請益,台積,上看,1000"
778154,stock,[標的] 6126信音-多,"6126,信音,多"
773003,stock,[新聞] 台股守9400大關　國安基金待命,"台股,守,9400,大關,國安,基金,待命"
703348,stock,[新聞] 獨家／央行副總裁陳南光辭職 政大經濟,"獨家,央行,副總裁,陳,南光,辭職,政大,經濟"
206629,Boy-Girl,[心情] 結束,結束
382032,c_chat,[閒聊] 你坐啊，祥子。,"你,坐,祥子"
452368,hatepolitics,[討論] 黃國昌打出了最漂亮的絕殺,"黃國昌,打出,最,漂亮,絕殺"
73372,Baseball,[新聞] 張育成3棒燙、4棒涼 首度打第2棒力抗兄,"張育成,3,棒,燙,4,棒,涼,首度,打,第,2,棒力,抗兄"
696647,stock,[情報] 112年07月20日 三大法人買賣金額統計表,"112,年,07,月,20,日,三大,法人,買賣,金額,統計表"
346354,c_chat,[閒聊] 月曜日のたわわ 連載第121話,"月曜,日,の,た,わ,わ,連載,第,121,話"
653568,stock,[新聞] 坐三望二看一！ 勞金局：勞動基金8月份有,"坐三,望,二看,一,勞金局,勞動,基金,8,月份,有"
329279,c_chat,[母雞] 爽世跟祥子為什麼沒有遺傳媽媽的貧乳,"爽,世,祥子,為什麼,沒有,遺傳,媽媽,貧乳"
695756,stock,[情報] 3257虹冠電 7月營收,"3257,虹冠,電,7,月,營收"
130679,Baseball,[分享] 美職首次女性裁判將女性總教練驅逐出場,"美職,首次,女性,裁判,女性,總教練,驅逐出場"
754871,stock,[請益] 元大台灣五十正一和反一同時收紅？,"元大,台灣,五十,正一,反,一,同時,收紅"
315022,c_chat,[閒聊] 有黑魔導女人嗎,"有,黑,魔導,女人"
531892,Lifeismoney,[情報] 廉價航空-春秋航空。吉祥航空,"廉價,航空,春秋,航空,吉祥,航空"
324423,c_chat,[vtub] senzawa推特簡介又改：gura和鯊魚子鯖的頭號粉絲,"senzawa,推特,簡介,又,改,gura,鯊魚,子,鯖,頭號,粉絲"
699431,stock,[新聞] 財經青紅燈》85家台商剉咧等,"財經,青,紅燈,85,家,台商,剉,咧"
428351,hatepolitics,[討論] 綠共執政，到底要不要做事啦？,"綠共,執政,到底,要不要,做,事"
342142,c_chat,[vtub] 小箱or個人vtuber 0409 dd串,"小箱,or,個,人,vtuber,0409,dd,串"
422067,hatepolitics,[討論] 黃國昌突然丟上報三年前的獨家要幹嘛？,"黃國昌,突然,上報,三年,前,獨家,要,幹嘛"
731226,stock,[新聞] 中國監管不斷 分析師：醫療業恐是下個目,"中國,監管,不斷,分析師,醫療業,恐,是,下,個,目"
310128,c_chat,[閒聊] 國外遊戲都不太會特地為中文重新配音?,"國外,遊戲,都,不,太,會,特地,中文,重新,配音"
581486,pc_shopping,[菜單] 60k左右ptt機,"60,k,左右,ptt,機"
133470,Baseball,[炸裂] 劉基鴻炸裂,"劉基鴻,炸裂"
201170,Boy-Girl,[討論] 大陸情感挽回 他她情感 董德老師,"大陸,情感,挽回,他,她,情感,董德,老師"
440989,hatepolitics,[黑特] 陳時中明年可以選台北市長嗎?,"陳,時,中,明年,台北市長"
697373,stock,[情報] 3035 智原 五月自結,"3035,智原,五月,結"
397681,c_chat,[ptcg] 關於新卡包的寶可夢之笛,"關於,新卡,包,寶可夢,笛"
710364,stock,[新聞] 8月券商定期定額突破55億,"8,月,券商,定期,定額,突破,55,億"
784638,stock,[新聞] 大陸a股繼續集體下跌 外資淨流出近54億,"大陸,a,股,繼續,集體,下跌,外資,淨流出,近,54,億"
182480,Baseball,[新聞] spc-mlb》豪寫相隔9年的飆速紀錄 39歲韋,"spc,mlb,豪,寫,相隔,9,年,飆速,紀錄,39,歲,韋"
645557,pc_shopping,[開箱] 視博通體驗活動-戰神1的到來,"視,博通,體驗,活動,戰神,1,到來"
596893,pc_shopping,[情報] 美亞8孔延長線isobar8ultra  $73.98,"美亞,8,孔,延長線,isobar8ultra,73.98"
315680,c_chat,[刀亂] 刀劍亂舞 限定鍛刀：千代金丸 (太刀),"刀劍,亂舞,限定,鍛刀,千代,金丸,太刀"
425920,hatepolitics,[新聞] 18歲新兵打靶疑膛炸重傷　沈伯洋：國軍,"18,歲,新兵,打靶,疑,膛炸,重傷,沈伯洋,國軍"
574695,Military,[討論] the last ship的海戰情節,"the,last,ship,海戰,情節"
425,Baseball,[分享] 富藍戈:i miss this a lot.,"富藍戈,i,miss,this,a,lot"
318748,c_chat,[心得] 波羅五號：超電磁新紀元voltes v: legacy,"波羅,五號,超,電磁,新,紀元,voltes,v,legacy"
300962,c_chat,[蔚藍] 夏日特別企劃 彌香,"夏日,特別,企劃,彌香"
220453,Boy-Girl,[求助](代po)男友說我公主病...?,"代,po,男友,說,我,公主病"
450890,hatepolitics,[黑特] 雜質說有夠蠢 應該說淬鍊,"雜質,有夠,蠢,應該,淬鍊"
824097,Tech_Job,[新聞] 宇瞻全面升級新一代記憶體　支援兩大平台,"宇瞻,全面,升級,新一代,記憶體,支援,兩,大,平台"
608301,pc_shopping,[開箱] crucial p5 1t不專業開箱,"crucial,p5,1,t,專業,開箱"
636273,pc_shopping,[菜單] 60k香香機最終確認,"60,k,香香,機,最終,確認"
686652,stock,[新聞] 跨界聯手 永豐攜綠石、大同推動淨零,"跨界,聯手,永豐,攜,綠石,大同,推動,淨,零"
338017,c_chat,[閒聊] 不當哥哥了99話 高速公路驚魂,"不當,哥哥,99,話,高速,公路,驚魂"
487700,Lifeismoney,[情報] mac 套裝軟體,"mac,套裝,軟體"
463369,hatepolitics,[討論] 2020台北市立委第四選區,"2020,台北市,立委,第四,選區"
463761,hatepolitics,[討論]嘉義縣縣市長選舉各里得票與人口變形圖,"嘉義縣,縣市長,選舉,各里,得票,人口,變形"
708591,stock,[閒聊] 2022/10/19 盤後閒聊,"2022,10,19,盤,後,閒聊"
224152,Boy-Girl,[求助] 可能因為女友爸爸的關係而分手,"可能,因為,女友,爸爸,關係,分手"
536141,Lifeismoney,[省錢] 牛臺牌沙茶醬三公斤哪邊買便宜??,"牛,牌,沙茶醬,三,公斤,哪邊,買,便宜"
496297,Lifeismoney,[討論] uniqlo 貼錯價格直接吸收？,"uniqlo,貼錯,價格,直接,吸收"
832465,Tech_Job,[徵才] 會gva vios的人才,"會,gva,vios,人才"
834866,Tech_Job,[請益] 大公司約聘好嗎?,"大,公司,約聘,好"
771873,stock,[心得] donald總統trump紀念歌,"donald,總統,trump,紀念歌"
177934,Baseball,[live] cpbl例行賽#206 中信兄弟 vs 統一 @台南,"cpbl,例行賽,206,中信,兄弟,vs,統一,台南"
690999,stock,[情報] 1124 上市投信買賣超排行,"1124,上市,投信,買賣,超,排行"
88914,Baseball,[分享] 5/18 中信兄弟 x 品客 開球嘉賓 - 品客先,"5,18,中信,兄弟,x,品客,開球,嘉賓,品客,先"
297683,c_chat,[vtub] 鐵鼠ironmouse持續為免疫缺陷基金會募款！善款已累計接近千,"鐵鼠,ironmouse,持續,免疫,缺陷,基金會,募款,善款,已,累計,接近,千"
540629,Military,[情報] 烏軍官方殲敵統計 (25/5/3),"烏軍,官方,殲,敵,統計,25,5,3"
696245,stock,[閒聊] 2023/07/28 盤中閒聊,"2023,07,28,盤中,閒聊"
663829,stock,[情報] 20250320 中央銀行理監事聯席會議決議,"20250320,中央,銀行,理監事,聯席,會議,決議"
649485,stock,[新聞] 輝達籌設台灣子公司　4大關鍵看懂外商扎,"輝達,籌設,台灣,子公司,4,大,關鍵,看懂,外商,扎"
351585,c_chat,[母雞] 母雞卡的考據都是沒意義的吧？,"母雞,卡,考據,都,是,沒,意義"
97923,Baseball,[炸裂] 陳重廷,陳重廷
787788,stock,[閒聊] 2018/11/02 盤後閒聊,"2018,11,02,盤,後,閒聊"
246382,c_chat,[七龍珠] 為什麼悟空他們打架一定要這麼累？,"為什麼,悟空,他們,打架,一定,要,這麼,累"
705621,stock,[新聞] 航空雙雄迎長假商機！ q1客運量估季增4成,"航空,雙雄,迎,長假,商機,q1,客運量,估,季增,4,成"
325613,c_chat,[閒聊] 沒空的領導人有利益才變張臉硬湊過來..,"沒空,領導人,有,利益,才,變,張,臉,硬,湊過來"
235649,Boy-Girl,[心情] 我們的房子可不可以讓我們自己決定就好？,"我們,房子,讓,我們,自己,決定,就,好"
845929,Tech_Job,[聘書] 公司選擇 太陽光電&聯相光電,"公司,選擇,太陽,光電,聯相,光電"
208830,Boy-Girl,[討論] 現在bws還是少女最愛嗎?,"現在,bws,還是,少女,最愛"
154511,Baseball,[討論] 大家現在對中華隊期待有拉高嗎？,"大家,現在,對,中華隊,期待,有,拉高"
25611,Baseball,[新聞] 感人！marte已逝母親遭辱罵落淚　主場見,"感人,marte,已,逝,母親,遭,辱罵,落淚,主場,見"
48458,Baseball,[新聞] 「雙鋼會」來了!台鋼歷史性首次「全鷹主,"雙鋼會,來,台鋼,歷史性,首次,全鷹,主"
256843,c_chat,[閒聊] 如果真的跟蕾潔交往 她會是哪種個性？,"真的,蕾,潔,交往,她,會,是,哪種,個性"
498343,Lifeismoney,[情報] 5/1雅詩蘭黛小棕瓶50ml買一送一,"5,1,雅詩蘭黛,小,棕,瓶,50,ml,買一送一"
641110,pc_shopping,[菜單] 30k遊戲機(電源機殼請益),"30,k,遊戲機,電源,機殼,請益"
805985,Tech_Job,[討論] 聯發科有在自主研發處理器嗎？,"聯發科,有,自主,研發,處理器"
76365,Baseball,[live] npb 廣島 v 養樂多　 hatch-山野太一,"npb,廣島,v,養樂多,hatch,山野,太,一"
477663,Lifeismoney,[情報] mizuno wave sky 6 4e超寬楦折後2345元,"mizuno,wave,sky,6,4,e,超寬,楦,折,後,2345,元"
434692,hatepolitics,[討論] 黃國昌真的是青鳥的救贖 xdd,"黃國昌,真的,是,青鳥,救贖,xdd"
660499,stock,[新聞] 限空令為何不限期？ 金管會揭理由了,"限,空令,為何,不,限期,金管會,理由"
603777,pc_shopping,[請益] 筆電os選擇?,"筆電,os,選擇"
203898,Boy-Girl,[心情] 七夕的玩笑/禮物,"七夕,玩笑,禮物"
753393,stock,[心得] 賀錦麗的關鍵票[鄉民總經觀察20210208],"賀錦麗,關鍵票"
730330,stock,[心得] 世界升息會造成何種影響？,"世界,升息,造成,何種,影響"
402750,c_chat,[問題] 這張圖....是誰？,"張圖,是,誰"
518519,Lifeismoney,[討論] 喝豆漿的健康省錢方案,"喝,豆漿,健康,省錢,方案"
419186,hatepolitics,[討論] 青鳥為什麼拒絕承認日本殖民台灣?,"青鳥,為什麼,拒絕,承認,日本,殖民,台灣"
255943,c_chat,[閒聊] 滿田為什麼不畫先發投手上壘9次的劇情,"滿田,為什麼,不,畫,先發,投手,上壘,9,次,劇情"
154739,Baseball,[討論] 中華隊隊長24怎麼了,"中華隊,隊長,24,怎麼"
688070,stock,[新聞] 疫後居家新趨勢 室內設計需求暴增5成 平均預算約200萬,"疫,後,居家,新,趨勢,室內,設計,需求,暴增,5,成,平均,預算,約,200,萬"
721171,stock,[新聞] 俄羅斯報復！59家在俄外企擬收歸國有 蘋,"俄羅斯,報復,59,家,俄,外企,擬,收歸,國有"
5814,Baseball,[新聞] 藍鳥世界大賽首戰推耶薩維奇先發　比薛,"藍鳥,世界,大賽,首戰,推,耶,薩維,奇,先發,薛"
787606,stock,[閒聊] 2019/01/11 盤後閒聊,"2019,01,11,盤,後,閒聊"
807618,Tech_Job,[討論] wfh 遇颱風假怎麼算 ?,"wfh,遇,颱風假,怎麼,算"
111764,Baseball,[新聞] 季後賽統一獅最火熱打者　蘇智傑說明年,"季後賽,統一獅,最,火熱,打者,蘇智傑,明年"
816401,Tech_Job,[討論] 三個月調薪問題,"三個,月,調薪,問題"
445918,hatepolitics,[討論] 羅冥財：我知道你還有錢,"羅冥,財,我,知道,你,還,有錢"
229553,Boy-Girl,[討論] 最近在思考自己的價值觀,"最近,思考,自己,價值觀"
184430,Boy-Girl,[討論] 遠距戀愛真的可行嗎？,"遠距,戀愛,真的,可行"
843355,Tech_Job,[聘書] 矽品 全智科技,"矽品,全智,科技"
729865,stock,[情報] 110年10月20日 三大法人買賣金額統計表,"110,年,10,月,20,日,三大,法人,買賣,金額,統計表"
543257,Military,[討論] 前綠扁帽示範如何在臥射時保持精準,"前,綠扁帽,示範,如何,臥射,時,保持,精準"
487240,Lifeismoney,[情報] 灘nada 聖誕組優惠,"灘,nada,聖誕,組,優惠"
52657,Baseball,[分享] 郭俊麟 fb (與前隊友合照),"郭俊麟,fb,前,隊友,合照"
584625,pc_shopping,[情報] 真的假的拉 9070在cod 4k逼近4090??,"真的,假,拉,9070,cod,4,k,逼近,4090"
261412,c_chat,[vtub] 兔田佩可拉和vivi 這對是不是很穩定了？,"兔,田佩可拉,vivi,這,是,不,是,很,穩定"
127253,Baseball,[分享] 前田健太與前隊友 kris johnson 見面,"前田健太,前,隊友,kris,johnson,見面"
478759,Lifeismoney,[討論] 山苦瓜油切綠茶 1元,"山,苦瓜,油切,綠茶,1,元"
139816,Baseball,[新聞] 挨噓後2打點二壘打助雙城勝教士　correa：繼續前進,"挨噓,後,2,打點,二壘打,助,雙城,教士,correa,繼續,前進"
840528,Tech_Job,[請益]博弈遊戲產業的情況??,"博弈,遊戲,產業,情況"
487338,Lifeismoney,[情報]中信兄弟總冠軍-贊廠商優惠～第二波！,"中信,兄弟,總冠軍,贊,廠商,優惠,第二,波"
700149,stock,[情報] 6669 緯穎 4月營收 mom-47.7% yoy-8.6%,"6669,緯,穎,4,月,營收,mom,47.7,yoy,8.6"
557071,Military,[新聞] 德、以大廠合作生產euro-puls多管火箭,"德,大廠,合作,生產,euro,puls,多,管,火箭"
586218,pc_shopping,[菜單] 25k 輕遊戲matx主機請益,"25,k,輕,遊戲,matx,主機,請益"
624520,pc_shopping,[情報] nzxt推出n7 z490主機板,"nzxt,推出,n7,z490,主機板"
332826,c_chat,[問題] hololive 熊瑪琳的emoji跟一般貼圖差異?,"hololive,熊,瑪琳,emoji,一般,貼圖,差異"
792100,Tech_Job,[新聞] 英特爾 150 億美元併 mobileye，現在做,"英特爾,150,億美,元,併,mobileye,現在,做"
464195,hatepolitics,[討論]台中01選區立委選舉各里得票(2008~2016),"台中,01,選區,立委,選舉,各里,得票,2008,~,2016"
642555,pc_shopping,[開箱] amd送3a真香sapphire藍寶rx590 nitro+,"amd,送,3,a,真香,sapphire,藍寶,rx590,nitro"
754367,stock,[標的] 8028昇陽半 短多,"8028,昇陽,半,短多"
529434,Lifeismoney,[問題] 太和工坊,"太,工坊"
447590,hatepolitics,[討論] 藍白關稅謾罵計畫表,"藍白,關稅,謾罵,計畫表"
574627,Military,[新聞] 3d列印無人偵察機,"3,d,列印,人,偵察機"
467699,Lifeismoney,[情報] 中嘉網路雙11,"中嘉,網路,雙,11"
166889,Baseball,[分享] 歷史上的今天-大學長粉碎桃猿四連霸美夢,"歷史,上,今天,大學,粉碎,桃猿,四連霸,美夢"
779942,stock,[請益] 證券分析的意義,"證券,分析,意義"
497859,Lifeismoney,[情報] 小米手環4特價$665,"小米,手環,4,特價,665"
472057,Lifeismoney,[情報] 趨勢防毒5折優惠,"趨勢,防毒,5,折,優惠"
271892,c_chat,[61姐] 鷹嶺ルイ 重大告知3d live,"鷹嶺,ル,イ,重大,告知,3,d,live"
788458,stock,[公告] rain5888 違反板規4-4 水桶一週,"rain5888,違反,板規,4,4,水桶,一週"
259358,c_chat,[閒聊] 淀治如果遇到水源會被騙多少錢?,"淀治,遇到,水源,會,騙,多少,錢"
668779,stock,[心得]妖股的故事 第五篇,"妖股,故事,第五篇"
290894,c_chat,[閒聊] 八意永琳中醫義診,"八意,永琳,中醫,義診"
803178,Tech_Job,[請益] 緯創四大碩第一年破百,"緯創,四大,碩,第一年,破百"
815620,Tech_Job,[新聞] 台積電7奈米夯爆…最大苦主出現,"台積電,7,奈米,夯爆,最,大,苦主,出現"
546761,Military,[新聞] 蒲亭：烏跨境進犯大規模挑釁 俄急撤數千人,"蒲亭,跨境,進犯,大規模,挑釁,俄,急,撤,數千,人"
508263,Lifeismoney,[情報] 淘寶有遊戲玩了能拿雙11優惠券,"淘寶,有,遊戲,玩,能,拿,雙,11,優惠券"
657336,stock,[情報] 114年06月26日 三大法人買賣金額統計表,"114,年,06,月,26,日,三大,法人,買賣,金額,統計表"
250973,c_chat,[蔚藍] 黑色 需要,"黑色,需要"
288047,c_chat,[鐵道] 海瑟音第一波營收,"海瑟,音,第一,波,營收"
461360,hatepolitics,[討論] pennsylvania 賓州結果推估,"pennsylvania,賓州,結果,推估"
81247,Baseball,[新聞] 張育成史上最強打者海歸 中職傑出旅外球,"張育成,史上,最,打者,海歸,中職,傑出,旅外,球"
